Fecha,Mes,Año,23190540
2000-01-01,January,2000,67.0
2000-02-01,February,2000,107.0
2000-03-01,March,2000,101.0
2000-04-01,April,2000,137.0
2000-05-01,May,2000,289.0
2000-06-01,June,2000,101.0
2000-07-01,July,2000,126.0
2000-08-01,August,2000,152.0
2000-09-01,September,2000,374.0
2000-10-01,October,2000,148.0
2000-11-01,November,2000,197.0
2000-12-01,December,2000,194.0
2001-01-01,January,2001,144.0
2001-02-01,February,2001,4.0
2001-03-01,March,2001,191.0
2001-04-01,April,2001,201.0
2001-05-01,May,2001,295.0
2001-06-01,June,2001,93.0
2001-07-01,July,2001,158.0
2001-08-01,August,2001,204.0
2001-09-01,September,2001,290.0
2001-10-01,October,2001,
2001-11-01,November,2001,281.0
2001-12-01,December,2001,99.0
2002-01-01,January,2002,2.0
2002-02-01,February,2002,2.0
2002-03-01,March,2002,
2002-04-01,April,2002,522.0
2002-05-01,May,2002,448.0
2002-06-01,June,2002,95.0
2002-07-01,July,2002,74.0
2002-08-01,August,2002,304.0
2002-09-01,September,2002,414.0
2002-10-01,October,2002,308.0
2002-11-01,November,2002,119.0
2002-12-01,December,2002,215.0
2003-01-01,January,2003,0.0
2003-02-01,February,2003,193.0
2003-03-01,March,2003,283.0
2003-04-01,April,2003,471.0
2003-05-01,May,2003,275.0
2003-06-01,June,2003,385.0
2003-07-01,July,2003,84.0
2003-08-01,August,2003,144.0
2003-09-01,September,2003,457.0
2003-10-01,October,2003,670.0
2003-11-01,November,2003,211.0
2003-12-01,December,2003,50.0
2004-01-01,January,2004,13.0
2004-02-01,February,2004,71.0
2004-03-01,March,2004,129.0
2004-04-01,April,2004,224.0
2004-05-01,May,2004,277.0
2004-06-01,June,2004,103.0
2004-07-01,July,2004,97.0
2004-08-01,August,2004,32.0
2004-09-01,September,2004,222.0
2004-10-01,October,2004,279.0
2004-11-01,November,2004,468.0
2004-12-01,December,2004,99.0
2005-01-01,January,2005,53.0
2005-02-01,February,2005,71.0
2005-03-01,March,2005,8.0
2005-04-01,April,2005,175.0
2005-05-01,May,2005,271.0
2005-06-01,June,2005,258.0
2005-07-01,July,2005,101.0
2005-08-01,August,2005,110.0
2005-09-01,September,2005,243.0
2005-10-01,October,2005,350.0
2005-11-01,November,2005,334.0
2005-12-01,December,2005,163.0
2006-01-01,January,2006,117.0
2006-02-01,February,2006,51.0
2006-03-01,March,2006,235.0
2006-04-01,April,2006,243.0
2006-05-01,May,2006,112.2
2006-06-01,June,2006,56.0
2006-07-01,July,2006,123.2
2006-08-01,August,2006,
2006-09-01,September,2006,128.7
2006-10-01,October,2006,166.1
2006-11-01,November,2006,262.9
2006-12-01,December,2006,19.1
2007-01-01,January,2007,52.7
2007-02-01,February,2007,0.0
2007-03-01,March,2007,194.2
2007-04-01,April,2007,109.0
2007-05-01,May,2007,321.5
2007-06-01,June,2007,104.0
2007-07-01,July,2007,298.2
2007-08-01,August,2007,531.5
2007-09-01,September,2007,314.1
2007-10-01,October,2007,393.1
2007-11-01,November,2007,151.9
2007-12-01,December,2007,28.4
2008-01-01,January,2008,25.4
2008-02-01,February,2008,37.8
2008-03-01,March,2008,76.3
2008-04-01,April,2008,78.7
2008-05-01,May,2008,131.4
2008-06-01,June,2008,2.3
2008-07-01,July,2008,
2008-08-01,August,2008,275.7
2008-09-01,September,2008,119.2
2008-10-01,October,2008,147.2
2008-11-01,November,2008,368.3
2008-12-01,December,2008,20.0
2009-01-01,January,2009,76.2
2009-02-01,February,2009,58.7
2009-03-01,March,2009,149.0
2009-04-01,April,2009,55.8
2009-05-01,May,2009,
2009-06-01,June,2009,82.0
2009-07-01,July,2009,58.4
2009-08-01,August,2009,61.8
2009-09-01,September,2009,
2009-10-01,October,2009,249.1
2009-11-01,November,2009,
2009-12-01,December,2009,34.5
2010-01-01,January,2010,0.0
2010-02-01,February,2010,11.4
2010-03-01,March,2010,177.3
2010-04-01,April,2010,116.1
2010-05-01,May,2010,150.2
2010-06-01,June,2010,128.5
2010-07-01,July,2010,64.5
2010-08-01,August,2010,179.2
2010-09-01,September,2010,233.4
2010-10-01,October,2010,138.8
2010-11-01,November,2010,209.4
2010-12-01,December,2010,195.0
2011-01-01,January,2011,67.2
2011-02-01,February,2011,328.5
2011-03-01,March,2011,72.6
2011-04-01,April,2011,455.6
2011-05-01,May,2011,360.2
2011-06-01,June,2011,107.4
2011-07-01,July,2011,51.4
2011-08-01,August,2011,73.3
2011-09-01,September,2011,56.5
2011-10-01,October,2011,184.9
2011-11-01,November,2011,202.9
2011-12-01,December,2011,80.2
2012-01-01,January,2012,13.4
2012-02-01,February,2012,3.3
2012-03-01,March,2012,96.9
2012-04-01,April,2012,271.0
2012-05-01,May,2012,164.9
2012-06-01,June,2012,107.9
2012-07-01,July,2012,62.4
2012-08-01,August,2012,103.3
2012-09-01,September,2012,91.3
2012-10-01,October,2012,194.6
2012-11-01,November,2012,15.7
2012-12-01,December,2012,6.1
2013-01-01,January,2013,
2013-02-01,February,2013,83.0
2013-03-01,March,2013,80.7
2013-04-01,April,2013,117.0
2013-05-01,May,2013,142.3
2013-06-01,June,2013,
2013-07-01,July,2013,42.1
2013-08-01,August,2013,130.9
