Fecha,Mes,Año,23120250
2015-10-01,October,2015,166.4
2015-11-01,November,2015,154.7
2015-12-01,December,2015,4.2
2016-01-01,January,2016,15.4
2016-02-01,February,2016,11.0
2016-03-01,March,2016,156.0
2016-04-01,April,2016,290.8
2016-05-01,May,2016,267.0
2016-06-01,June,2016,91.9
2016-07-01,July,2016,305.2
2016-08-01,August,2016,90.7
2016-09-01,September,2016,347.5
2016-10-01,October,2016,339.4
2016-11-01,November,2016,246.1
2016-12-01,December,2016,213.3
2017-01-01,January,2017,115.5
2017-02-01,February,2017,44.7
2017-03-01,March,2017,329.0
2017-04-01,April,2017,333.6
2017-05-01,May,2017,529.9
2017-06-01,June,2017,184.3
2017-07-01,July,2017,100.7
2017-08-01,August,2017,195.2
2017-09-01,September,2017,257.2
2017-10-01,October,2017,291.0
2017-11-01,November,2017,457.7
2017-12-01,December,2017,42.7
2018-01-01,January,2018,126.6
2018-02-01,February,2018,17.4
2018-03-01,March,2018,372.4
2018-04-01,April,2018,456.5
2018-05-01,May,2018,429.7
2018-06-01,June,2018,142.5
2018-07-01,July,2018,167.0
2018-08-01,August,2018,115.0
2018-09-01,September,2018,325.4
2018-10-01,October,2018,418.5
2018-11-01,November,2018,202.0
2018-12-01,December,2018,47.2
2019-01-01,January,2019,88.6
2019-02-01,February,2019,129.2
2019-03-01,March,2019,304.2
2019-04-01,April,2019,171.1
2019-05-01,May,2019,240.5
2019-06-01,June,2019,116.9
2019-07-01,July,2019,114.7
2019-08-01,August,2019,68.4
2019-09-01,September,2019,93.5
2019-10-01,October,2019,402.7
2019-11-01,November,2019,70.0
2019-12-01,December,2019,49.0
