Fecha,23190810
2000-01-01,25.0
2000-02-01,104.0
2000-03-01,74.0
2000-04-01,150.0
2000-05-01,365.1
2000-06-01,159.0
2000-07-01,148.0
2000-08-01,180.0
2000-09-01,301.0
2000-10-01,140.0
2000-11-01,227.0
2000-12-01,98.0
2001-01-01,111.0
2001-02-01,8.0
2001-03-01,304.0
2001-04-01,196.0
2001-05-01,286.0
2001-06-01,157.0
2001-07-01,89.0
2001-08-01,254.0
2001-09-01,161.0
2001-10-01,207.0
2001-11-01,160.0
2001-12-01,224.0
2002-01-01,12.0
2002-02-01,25.0
2002-03-01,265.0
2002-04-01,583.0
2002-05-01,98.0
2002-06-01,243.0
2002-07-01,117.0
2002-08-01,163.0
2002-09-01,132.0
2002-10-01,393.0
2002-11-01,182.0
2002-12-01,90.0
2003-01-01,4.0
2003-02-01,96.0
2003-03-01,214.0
2003-04-01,293.0
2003-05-01,185.0
2003-06-01,278.0
2003-07-01,58.0
2003-08-01,54.0
2003-09-01,334.0
2003-10-01,535.0
2003-11-01,418.0
2003-12-01,110.0
2004-01-01,187.0
2004-02-01,151.0
2004-03-01,146.0
2004-04-01,354.0
2004-05-01,114.0
2004-06-01,185.0
2004-07-01,107.0
2004-08-01,89.0
2004-09-01,150.0
2004-10-01,288.0
2004-11-01,399.0
2004-12-01,58.0
2005-01-01,49.0
2005-02-01,72.0
2005-03-01,90.0
2005-04-01,238.0
2005-05-01,527.0
2005-06-01,150.0
2005-07-01,92.0
2005-08-01,192.0
2005-09-01,112.0
2005-10-01,332.0
2005-11-01,320.0
2005-12-01,181.0
2006-01-01,146.0
2006-02-01,30.0
2006-03-01,332.0
2006-04-01,447.0
2006-05-01,296.0
2006-06-01,191.0
2006-07-01,158.0
2006-08-01,201.0
2006-09-01,171.0
2006-10-01,256.0
2006-11-01,303.0
2006-12-01,136.0
2007-01-01,
2007-02-01,14.0
2007-03-01,337.0
2007-04-01,379.0
2007-05-01,335.0
2007-06-01,113.0
2007-07-01,128.0
2007-08-01,182.0
2007-09-01,161.0
2007-10-01,229.0
2007-11-01,376.0
2007-12-01,198.0
2008-01-01,138.0
2008-02-01,106.0
2008-03-01,151.0
2008-04-01,212.0
2008-05-01,336.0
2008-06-01,114.0
2008-07-01,172.0
2008-08-01,220.0
2008-09-01,190.0
2008-10-01,476.0
2008-11-01,326.0
2008-12-01,200.0
2009-01-01,167.0
2009-02-01,94.0
2009-03-01,337.0
2009-04-01,173.0
2009-05-01,233.0
2009-06-01,149.0
2009-07-01,200.0
2009-08-01,239.0
2009-09-01,156.0
2009-10-01,341.0
2009-11-01,436.0
2009-12-01,170.0
2010-01-01,89.0
2010-02-01,37.0
2010-03-01,210.0
2010-04-01,355.0
2010-05-01,317.0
2010-06-01,222.0
2010-07-01,287.0
2010-08-01,360.0
2010-09-01,283.0
2010-10-01,262.0
2010-11-01,377.0
2010-12-01,354.0
2011-01-01,125.0
2011-02-01,234.0
2011-03-01,352.0
2011-04-01,409.0
2011-05-01,404.0
2011-06-01,102.0
2011-07-01,328.0
2011-08-01,265.0
2011-09-01,171.0
2011-10-01,281.0
2011-11-01,597.0
2011-12-01,387.0
2012-01-01,73.0
2012-02-01,15.0
2012-03-01,453.0
2012-04-01,220.0
2012-05-01,260.0
2012-06-01,120.0
2012-07-01,90.0
2012-08-01,156.0
2012-09-01,106.0
2012-10-01,333.0
2012-11-01,245.0
2012-12-01,137.0
2013-01-01,36.0
2013-02-01,134.0
2013-03-01,141.0
2013-04-01,310.0
2013-05-01,337.0
2013-06-01,125.0
2013-07-01,141.0
2013-08-01,285.0
2013-09-01,237.0
2013-10-01,230.0
2013-11-01,283.0
2013-12-01,111.0
2014-01-01,91.0
2014-02-01,128.0
2014-03-01,105.0
2014-04-01,219.0
2014-05-01,342.0
2014-06-01,76.0
2014-07-01,64.0
2014-08-01,130.0
2014-09-01,131.0
2014-10-01,553.0
2014-11-01,173.0
2014-12-01,93.0
2015-01-01,75.0
2015-02-01,210.0
2015-03-01,234.0
2015-04-01,127.0
2015-05-01,173.0
2015-06-01,64.0
2015-07-01,71.0
2015-08-01,115.0
2015-09-01,111.0
2015-10-01,198.0
2015-11-01,367.0
2015-12-01,71.0
2016-01-01,37.0
2016-02-01,40.0
2016-03-01,89.0
2016-04-01,282.0
2016-05-01,165.0
2016-06-01,175.0
2016-07-01,65.0
2016-08-01,222.0
2016-09-01,161.0
2016-10-01,348.0
2016-11-01,430.0
2016-12-01,96.0
2017-01-01,52.0
2017-02-01,51.0
2017-03-01,322.0
2017-04-01,248.0
2017-05-01,460.0
2017-06-01,187.0
2017-07-01,81.0
2017-08-01,125.0
2017-09-01,408.0
2017-10-01,557.0
2017-11-01,447.0
2017-12-01,182.0
2018-01-01,60.0
2018-02-01,30.0
2018-03-01,180.0
2018-04-01,376.0
2018-05-01,445.0
2018-06-01,116.0
2018-07-01,33.0
2018-08-01,183.0
2018-09-01,285.0
2018-10-01,454.0
2018-11-01,275.0
2018-12-01,123.0
2019-01-01,94.0
2019-02-01,36.0
2019-03-01,282.0
2019-04-01,207.0
2019-05-01,356.0
2019-06-01,108.0
2019-07-01,55.0
2019-08-01,153.0
2019-09-01,188.0
2019-10-01,272.0
2019-11-01,203.0
2019-12-01,282.0
