Fecha,Mes,Año,23180100
2017-02-01,February,2017,0.0
2017-03-01,March,2017,38.0
2017-04-01,April,2017,95.0
2017-05-01,May,2017,240.0
2017-06-01,June,2017,295.0
2017-07-01,July,2017,108.0
2017-08-01,August,2017,355.0
2017-09-01,September,2017,230.0
2017-10-01,October,2017,226.0
2017-11-01,November,2017,40.0
2017-12-01,December,2017,15.0
2018-01-01,January,2018,32.0
2018-02-01,February,2018,0.0
2018-03-01,March,2018,35.0
2018-04-01,April,2018,123.0
2018-05-01,May,2018,368.0
2018-06-01,June,2018,95.0
2018-07-01,July,2018,145.0
2018-08-01,August,2018,257.0
2018-09-01,September,2018,336.0
2018-10-01,October,2018,233.0
2018-11-01,November,2018,216.0
2018-12-01,December,2018,0.0
2019-01-01,January,2019,0.0
2019-02-01,February,2019,5.0
2019-03-01,March,2019,128.0
2019-04-01,April,2019,105.0
2019-05-01,May,2019,317.0
2019-06-01,June,2019,233.0
2019-07-01,July,2019,65.0
2019-08-01,August,2019,193.0
2019-09-01,September,2019,381.0
2019-10-01,October,2019,489.0
2019-11-01,November,2019,192.0
2019-12-01,December,2019,29.0
