Fecha,Mes,Año,23180020
2000-01-01,January,2000,6.0
2000-02-01,February,2000,114.0
2000-03-01,March,2000,108.0
2000-04-01,April,2000,232.0
2000-05-01,May,2000,422.0
2000-06-01,June,2000,204.0
2000-07-01,July,2000,328.0
2000-08-01,August,2000,191.0
2000-09-01,September,2000,306.0
2000-10-01,October,2000,404.0
2000-11-01,November,2000,57.0
2000-12-01,December,2000,118.0
2001-01-01,January,2001,20.0
2001-02-01,February,2001,0.0
2001-03-01,March,2001,392.0
2001-04-01,April,2001,147.0
2001-05-01,May,2001,485.0
2001-06-01,June,2001,217.0
2001-07-01,July,2001,292.0
2001-08-01,August,2001,162.0
2001-09-01,September,2001,388.0
2001-10-01,October,2001,348.0
2001-11-01,November,2001,285.0
2001-12-01,December,2001,128.0
2002-01-01,January,2002,2.0
2002-02-01,February,2002,51.0
2002-03-01,March,2002,91.0
2002-04-01,April,2002,224.0
2002-05-01,May,2002,244.0
2002-06-01,June,2002,298.0
2002-07-01,July,2002,272.0
2002-08-01,August,2002,209.0
2002-09-01,September,2002,249.0
2002-10-01,October,2002,299.0
2002-11-01,November,2002,262.0
2002-12-01,December,2002,8.0
2003-01-01,January,2003,16.0
2003-02-01,February,2003,66.0
2003-03-01,March,2003,81.0
2003-04-01,April,2003,260.0
2003-05-01,May,2003,495.0
2003-06-01,June,2003,253.0
2003-07-01,July,2003,436.0
2003-08-01,August,2003,528.0
2003-09-01,September,2003,271.0
2003-10-01,October,2003,366.0
2003-11-01,November,2003,359.0
2003-12-01,December,2003,124.0
2004-01-01,January,2004,0.0
2004-02-01,February,2004,64.0
2004-03-01,March,2004,52.0
2004-04-01,April,2004,419.0
2004-05-01,May,2004,510.0
2004-06-01,June,2004,221.0
2004-07-01,July,2004,575.0
2004-08-01,August,2004,206.0
2004-09-01,September,2004,237.0
2004-10-01,October,2004,299.0
2004-11-01,November,2004,296.0
2004-12-01,December,2004,48.0
2005-01-01,January,2005,9.0
2005-02-01,February,2005,22.0
2005-03-01,March,2005,127.0
2005-04-01,April,2005,366.0
2005-05-01,May,2005,230.0
2005-06-01,June,2005,220.0
2005-07-01,July,2005,210.0
2005-08-01,August,2005,276.0
2005-09-01,September,2005,306.0
2005-10-01,October,2005,298.0
2005-11-01,November,2005,417.0
2005-12-01,December,2005,60.0
2006-01-01,January,2006,59.0
2006-02-01,February,2006,101.0
2006-03-01,March,2006,275.0
2006-04-01,April,2006,269.0
2006-05-01,May,2006,601.0
2006-06-01,June,2006,414.0
2006-07-01,July,2006,331.0
2006-08-01,August,2006,551.0
2006-09-01,September,2006,196.0
