Fecha,Mes,Año,23190520
2000-01-01,January,2000,11.0
2000-02-01,February,2000,50.0
2000-03-01,March,2000,60.0
2000-04-01,April,2000,166.0
2000-05-01,May,2000,249.0
2000-06-01,June,2000,195.0
2000-07-01,July,2000,131.0
2000-08-01,August,2000,128.0
2000-09-01,September,2000,348.0
2000-10-01,October,2000,73.0
2000-11-01,November,2000,124.0
2000-12-01,December,2000,98.0
2001-01-01,January,2001,80.0
2001-02-01,February,2001,0.0
2001-03-01,March,2001,232.0
2001-04-01,April,2001,193.0
2001-05-01,May,2001,229.8
2001-06-01,June,2001,132.0
2001-07-01,July,2001,139.0
2001-08-01,August,2001,49.0
2001-09-01,September,2001,154.0
2001-10-01,October,2001,239.0
2001-11-01,November,2001,362.0
2001-12-01,December,2001,394.0
2002-01-01,January,2002,21.0
2002-02-01,February,2002,30.0
2002-03-01,March,2002,112.0
2002-04-01,April,2002,202.0
2002-05-01,May,2002,94.0
2002-06-01,June,2002,179.0
2002-07-01,July,2002,98.0
2002-08-01,August,2002,111.0
2002-09-01,September,2002,151.0
2002-10-01,October,2002,310.0
2002-11-01,November,2002,138.0
2002-12-01,December,2002,103.0
2003-01-01,January,2003,0.0
2003-02-01,February,2003,48.0
2003-03-01,March,2003,51.0
2003-04-01,April,2003,209.0
2003-05-01,May,2003,337.0
2003-06-01,June,2003,226.0
2003-07-01,July,2003,187.0
2003-08-01,August,2003,127.0
2003-09-01,September,2003,306.0
2003-10-01,October,2003,420.0
2003-11-01,November,2003,327.0
2003-12-01,December,2003,136.0
2004-01-01,January,2004,50.0
2004-02-01,February,2004,37.0
2004-03-01,March,2004,23.0
2004-04-01,April,2004,183.0
2004-05-01,May,2004,188.0
2004-06-01,June,2004,120.0
2004-07-01,July,2004,205.0
2004-08-01,August,2004,158.0
2004-09-01,September,2004,293.0
2004-10-01,October,2004,397.0
2004-11-01,November,2004,239.0
2004-12-01,December,2004,59.0
2005-01-01,January,2005,92.0
2005-02-01,February,2005,0.0
2005-03-01,March,2005,52.0
2005-04-01,April,2005,439.0
2005-05-01,May,2005,132.0
2005-06-01,June,2005,128.0
2005-07-01,July,2005,191.0
2005-08-01,August,2005,182.0
2005-09-01,September,2005,254.0
2005-10-01,October,2005,276.0
2005-11-01,November,2005,156.0
2005-12-01,December,2005,64.0
2006-01-01,January,2006,12.0
2006-02-01,February,2006,50.0
2006-03-01,March,2006,335.0
2006-04-01,April,2006,494.0
2006-05-01,May,2006,290.0
2006-06-01,June,2006,219.0
2006-07-01,July,2006,290.0
2006-08-01,August,2006,160.0
2006-09-01,September,2006,253.0
2006-10-01,October,2006,327.0
2006-11-01,November,2006,
2006-12-01,December,2006,239.0
2007-01-01,January,2007,0.0
2007-02-01,February,2007,25.0
2007-03-01,March,2007,278.0
2007-04-01,April,2007,447.0
2007-05-01,May,2007,282.0
2007-06-01,June,2007,49.6
2007-07-01,July,2007,243.0
2007-08-01,August,2007,201.0
2007-09-01,September,2007,209.0
2007-10-01,October,2007,417.0
2007-11-01,November,2007,219.0
2007-12-01,December,2007,66.0
2008-01-01,January,2008,81.0
2008-02-01,February,2008,43.0
2008-03-01,March,2008,67.0
2008-04-01,April,2008,185.0
2008-05-01,May,2008,384.0
2008-06-01,June,2008,288.0
2008-07-01,July,2008,240.0
2008-08-01,August,2008,228.0
2008-09-01,September,2008,254.0
2008-10-01,October,2008,145.0
2008-11-01,November,2008,589.0
2008-12-01,December,2008,80.0
2009-01-01,January,2009,138.0
2009-02-01,February,2009,20.0
2009-03-01,March,2009,208.0
2009-04-01,April,2009,111.0
2009-05-01,May,2009,252.0
2009-06-01,June,2009,151.0
2009-07-01,July,2009,36.0
2009-08-01,August,2009,279.0
2009-09-01,September,2009,56.0
2009-10-01,October,2009,448.0
2009-11-01,November,2009,230.0
2009-12-01,December,2009,120.0
2010-01-01,January,2010,0.0
2010-02-01,February,2010,14.0
2010-03-01,March,2010,96.0
2010-04-01,April,2010,381.0
2010-05-01,May,2010,301.0
2010-06-01,June,2010,243.0
2010-07-01,July,2010,731.0
2010-08-01,August,2010,298.0
2010-09-01,September,2010,495.0
2010-10-01,October,2010,479.0
2010-11-01,November,2010,326.0
2010-12-01,December,2010,111.0
2011-01-01,January,2011,0.0
2011-02-01,February,2011,189.0
2011-03-01,March,2011,146.0
2011-04-01,April,2011,173.5
2011-05-01,May,2011,522.8
2011-06-01,June,2011,198.0
2011-07-01,July,2011,300.0
2011-08-01,August,2011,278.0
2011-09-01,September,2011,341.0
2011-10-01,October,2011,283.0
2011-11-01,November,2011,424.0
2011-12-01,December,2011,340.0
2012-01-01,January,2012,91.0
2012-02-01,February,2012,67.0
2012-03-01,March,2012,178.0
2012-04-01,April,2012,558.0
2012-05-01,May,2012,273.0
2012-06-01,June,2012,203.0
2012-07-01,July,2012,282.0
2012-08-01,August,2012,337.0
2012-09-01,September,2012,284.0
2012-10-01,October,2012,165.0
2012-11-01,November,2012,
2012-12-01,December,2012,
2013-01-01,January,2013,0.0
2013-02-01,February,2013,186.0
2013-03-01,March,2013,118.0
2013-04-01,April,2013,277.0
2013-05-01,May,2013,196.0
2013-06-01,June,2013,201.0
