Fecha,Mes,Año,23190360
2000-01-01,January,2000,228.0
2000-02-01,February,2000,210.0
2000-03-01,March,2000,245.0
2000-04-01,April,2000,161.0
2000-05-01,May,2000,49.0
2000-06-01,June,2000,68.0
2000-07-01,July,2000,127.0
2000-08-01,August,2000,88.0
2000-09-01,September,2000,168.0
2000-10-01,October,2000,166.0
2000-11-01,November,2000,236.0
2000-12-01,December,2000,112.0
2001-01-01,January,2001,168.0
2001-02-01,February,2001,7.0
2001-03-01,March,2001,251.0
2001-04-01,April,2001,133.0
2001-05-01,May,2001,324.0
2001-06-01,June,2001,41.0
2001-07-01,July,2001,89.0
2001-08-01,August,2001,76.0
2001-09-01,September,2001,132.0
2001-10-01,October,2001,234.0
2001-11-01,November,2001,293.0
2001-12-01,December,2001,163.0
2002-01-01,January,2002,45.0
2002-02-01,February,2002,89.0
2002-03-01,March,2002,186.0
2002-04-01,April,2002,304.0
2002-05-01,May,2002,169.0
2002-06-01,June,2002,120.0
2002-07-01,July,2002,170.0
2002-08-01,August,2002,92.0
2002-09-01,September,2002,174.0
2002-10-01,October,2002,176.0
2002-11-01,November,2002,34.0
2002-12-01,December,2002,44.0
2003-01-01,January,2003,15.0
2003-02-01,February,2003,189.0
2003-03-01,March,2003,287.0
2003-04-01,April,2003,56.0
2003-05-01,May,2003,137.0
2003-06-01,June,2003,95.0
2003-07-01,July,2003,93.0
2003-08-01,August,2003,102.0
2003-09-01,September,2003,148.0
2003-10-01,October,2003,219.0
2003-11-01,November,2003,433.1
2003-12-01,December,2003,261.0
2004-01-01,January,2004,213.0
2004-02-01,February,2004,96.0
2004-03-01,March,2004,234.0
2004-04-01,April,2004,191.0
2004-05-01,May,2004,205.0
2004-06-01,June,2004,64.0
2004-07-01,July,2004,137.0
2004-08-01,August,2004,70.0
2004-09-01,September,2004,87.5
2004-10-01,October,2004,269.0
2004-11-01,November,2004,333.0
2004-12-01,December,2004,214.0
2005-01-01,January,2005,207.0
2005-02-01,February,2005,252.0
2005-03-01,March,2005,163.0
2005-04-01,April,2005,317.0
2005-05-01,May,2005,216.0
2005-06-01,June,2005,94.0
2005-07-01,July,2005,77.0
2005-08-01,August,2005,86.0
2005-09-01,September,2005,124.0
2005-10-01,October,2005,225.0
2005-11-01,November,2005,389.0
2005-12-01,December,2005,102.0
2006-01-01,January,2006,85.0
2006-02-01,February,2006,226.0
2006-03-01,March,2006,308.1
2006-04-01,April,2006,219.7
2006-05-01,May,2006,119.8
2006-06-01,June,2006,81.7
2006-07-01,July,2006,135.2
2006-08-01,August,2006,60.7
2006-09-01,September,2006,59.7
2006-10-01,October,2006,248.2
2006-11-01,November,2006,182.0
2006-12-01,December,2006,97.6
2007-01-01,January,2007,117.4
2007-02-01,February,2007,9.3
2007-03-01,March,2007,277.4
2007-04-01,April,2007,249.4
2007-05-01,May,2007,200.6
2007-06-01,June,2007,74.1
2007-07-01,July,2007,88.5
2007-08-01,August,2007,102.1
2007-09-01,September,2007,105.0
2007-10-01,October,2007,246.5
2007-11-01,November,2007,174.9
2007-12-01,December,2007,139.6
2008-01-01,January,2008,189.4
2008-02-01,February,2008,312.2
2008-03-01,March,2008,301.1
2008-04-01,April,2008,77.8
2008-05-01,May,2008,228.2
2008-06-01,June,2008,65.0
2008-07-01,July,2008,42.6
2008-08-01,August,2008,98.5
2008-09-01,September,2008,169.2
2008-10-01,October,2008,219.2
2008-11-01,November,2008,251.9
2008-12-01,December,2008,147.8
2009-01-01,January,2009,156.6
