Fecha,Mes,Año,23180070
2000-01-01,January,2000,37.0
2000-02-01,February,2000,137.0
2000-03-01,March,2000,204.0
2000-04-01,April,2000,332.0
2000-05-01,May,2000,376.0
2000-06-01,June,2000,323.0
2000-07-01,July,2000,152.0
2000-08-01,August,2000,197.0
2000-09-01,September,2000,328.0
2000-10-01,October,2000,221.7
2000-11-01,November,2000,109.0
2000-12-01,December,2000,163.0
2001-01-01,January,2001,147.0
2001-02-01,February,2001,0.0
2001-03-01,March,2001,358.0
2001-04-01,April,2001,148.0
2001-05-01,May,2001,447.0
2001-06-01,June,2001,168.0
2001-07-01,July,2001,168.0
2001-08-01,August,2001,159.0
2001-09-01,September,2001,274.0
2001-10-01,October,2001,539.0
2001-11-01,November,2001,265.0
2001-12-01,December,2001,180.0
2002-01-01,January,2002,4.0
2002-02-01,February,2002,59.0
2002-03-01,March,2002,138.0
2002-04-01,April,2002,254.0
2002-05-01,May,2002,255.0
2002-06-01,June,2002,163.0
2002-07-01,July,2002,284.0
2002-08-01,August,2002,180.0
2002-09-01,September,2002,275.0
2002-10-01,October,2002,525.0
2002-11-01,November,2002,366.0
2002-12-01,December,2002,70.0
2003-01-01,January,2003,16.0
2003-02-01,February,2003,83.0
2003-03-01,March,2003,218.0
2003-04-01,April,2003,232.0
2003-05-01,May,2003,250.0
2003-06-01,June,2003,250.0
2003-07-01,July,2003,398.0
2003-08-01,August,2003,183.0
2003-09-01,September,2003,156.0
2003-10-01,October,2003,650.0
2003-11-01,November,2003,342.0
2003-12-01,December,2003,162.0
2004-01-01,January,2004,3.0
2004-02-01,February,2004,33.0
2004-03-01,March,2004,46.0
2004-04-01,April,2004,213.0
2004-05-01,May,2004,215.0
2004-06-01,June,2004,203.0
2004-07-01,July,2004,270.0
2004-08-01,August,2004,324.0
2004-09-01,September,2004,486.0
2004-10-01,October,2004,356.0
2004-11-01,November,2004,324.0
2004-12-01,December,2004,82.0
2005-01-01,January,2005,93.0
2005-02-01,February,2005,180.0
2005-03-01,March,2005,394.0
2005-04-01,April,2005,444.0
2005-05-01,May,2005,369.0
2005-06-01,June,2005,195.0
2005-07-01,July,2005,329.0
2005-08-01,August,2005,316.0
2005-09-01,September,2005,289.0
2005-10-01,October,2005,382.0
2005-11-01,November,2005,207.0
2005-12-01,December,2005,198.0
2006-01-01,January,2006,138.0
2006-02-01,February,2006,86.0
2006-03-01,March,2006,342.0
2006-04-01,April,2006,508.0
2006-05-01,May,2006,210.0
2006-06-01,June,2006,376.0
2006-07-01,July,2006,198.0
2006-08-01,August,2006,388.0
2006-09-01,September,2006,139.0
2006-10-01,October,2006,345.0
2006-11-01,November,2006,361.8
2006-12-01,December,2006,242.3
2007-01-01,January,2007,4.1
2007-02-01,February,2007,51.3
2007-03-01,March,2007,320.3
2007-04-01,April,2007,213.7
2007-05-01,May,2007,385.8
2007-06-01,June,2007,162.8
2007-07-01,July,2007,150.9
2007-08-01,August,2007,383.1
2007-09-01,September,2007,223.9
2007-10-01,October,2007,495.3
2007-11-01,November,2007,175.2
2007-12-01,December,2007,260.4
2008-01-01,January,2008,66.2
2008-02-01,February,2008,184.6
2008-03-01,March,2008,208.8
2008-04-01,April,2008,281.3
2008-05-01,May,2008,464.6
2008-06-01,June,2008,432.2
2008-07-01,July,2008,342.8
2008-08-01,August,2008,356.1
2008-09-01,September,2008,284.8
2008-10-01,October,2008,494.3
2008-11-01,November,2008,787.2
2008-12-01,December,2008,86.0
2009-01-01,January,2009,221.6
2009-02-01,February,2009,164.8
2009-03-01,March,2009,489.8
2009-04-01,April,2009,417.8
2009-05-01,May,2009,320.7
2009-06-01,June,2009,437.1
2009-07-01,July,2009,155.1
2009-08-01,August,2009,510.3
2009-09-01,September,2009,113.8
2009-10-01,October,2009,518.1
2009-11-01,November,2009,140.0
2009-12-01,December,2009,334.7
2010-01-01,January,2010,27.4
2010-02-01,February,2010,84.1
2010-03-01,March,2010,293.6
2010-04-01,April,2010,272.0
2010-05-01,May,2010,511.5
2010-06-01,June,2010,386.1
2010-07-01,July,2010,419.6
2010-08-01,August,2010,343.2
2010-09-01,September,2010,572.9
2010-10-01,October,2010,648.4
2010-11-01,November,2010,502.8
2010-12-01,December,2010,247.5
2011-01-01,January,2011,11.4
2011-02-01,February,2011,199.0
2011-03-01,March,2011,194.6
2011-04-01,April,2011,669.4
2011-05-01,May,2011,509.6
2011-06-01,June,2011,409.6
2011-07-01,July,2011,274.7
2011-08-01,August,2011,323.2
2011-09-01,September,2011,231.6
2011-10-01,October,2011,677.0
2011-11-01,November,2011,724.0
2011-12-01,December,2011,485.5
2012-01-01,January,2012,86.7
2012-02-01,February,2012,52.7
2012-03-01,March,2012,145.3
2012-04-01,April,2012,683.9
2012-05-01,May,2012,163.9
2012-06-01,June,2012,406.8
2012-07-01,July,2012,245.3
2012-08-01,August,2012,235.8
2012-09-01,September,2012,154.7
2012-10-01,October,2012,377.4
2012-11-01,November,2012,273.2
2012-12-01,December,2012,165.2
2013-01-01,January,2013,11.1
2013-02-01,February,2013,136.6
2013-03-01,March,2013,468.3
2013-04-01,April,2013,507.1
2013-05-01,May,2013,414.7
2013-06-01,June,2013,65.9
2013-07-01,July,2013,170.8
2013-08-01,August,2013,457.1
2013-09-01,September,2013,403.4
2013-10-01,October,2013,361.4
2013-11-01,November,2013,499.0
2013-12-01,December,2013,143.9
2014-01-01,January,2014,34.9
2014-02-01,February,2014,221.0
2014-03-01,March,2014,339.5
2014-04-01,April,2014,264.1
2014-05-01,May,2014,311.4
2014-06-01,June,2014,210.4
2014-07-01,July,2014,71.7
2014-08-01,August,2014,231.5
2014-09-01,September,2014,360.3
2014-10-01,October,2014,393.2
2014-11-01,November,2014,420.6
2014-12-01,December,2014,71.8
2015-01-01,January,2015,167.4
2015-02-01,February,2015,78.6
2015-03-01,March,2015,157.5
2015-04-01,April,2015,504.3
2015-05-01,May,2015,269.4
2015-06-01,June,2015,106.2
2015-07-01,July,2015,160.9
2015-08-01,August,2015,99.0
2015-09-01,September,2015,463.8
2015-10-01,October,2015,253.4
2015-11-01,November,2015,275.2
2015-12-01,December,2015,9.6
2016-01-01,January,2016,45.8
2016-02-01,February,2016,41.4
2016-03-01,March,2016,22.5
2016-04-01,April,2016,330.1
2016-05-01,May,2016,183.6
2016-06-01,June,2016,84.6
2016-07-01,July,2016,294.2
2016-08-01,August,2016,165.3
2016-09-01,September,2016,332.6
