Fecha,Mes,Año,23080750
2000-01-01,January,2000,206.0
2000-02-01,February,2000,228.0
2000-03-01,March,2000,434.0
2000-04-01,April,2000,524.0
2000-05-01,May,2000,600.0
2000-06-01,June,2000,525.0
2000-07-01,July,2000,383.0
2000-08-01,August,2000,378.0
2000-09-01,September,2000,646.0
2000-10-01,October,2000,602.0
2000-11-01,November,2000,377.0
2000-12-01,December,2000,446.0
2001-01-01,January,2001,206.0
2001-02-01,February,2001,45.0
2001-03-01,March,2001,195.0
2001-04-01,April,2001,300.0
2001-05-01,May,2001,365.0
2001-06-01,June,2001,169.0
2001-07-01,July,2001,445.0
2001-08-01,August,2001,98.0
2001-09-01,September,2001,490.0
2001-10-01,October,2001,509.0
2001-11-01,November,2001,583.0
2001-12-01,December,2001,378.0
2002-01-01,January,2002,242.0
2002-02-01,February,2002,322.0
2002-03-01,March,2002,452.0
2002-04-01,April,2002,504.0
2002-05-01,May,2002,355.0
2002-06-01,June,2002,290.0
2002-07-01,July,2002,273.0
2002-08-01,August,2002,380.0
2002-09-01,September,2002,399.0
2002-10-01,October,2002,428.0
2002-11-01,November,2002,316.0
2002-12-01,December,2002,226.0
2003-01-01,January,2003,100.0
2003-02-01,February,2003,211.0
2003-03-01,March,2003,234.0
2003-04-01,April,2003,435.0
2003-05-01,May,2003,398.0
2003-06-01,June,2003,375.0
2003-07-01,July,2003,112.4
2003-08-01,August,2003,333.0
2003-09-01,September,2003,334.0
2003-10-01,October,2003,606.0
2003-11-01,November,2003,357.0
2003-12-01,December,2003,146.0
2004-01-01,January,2004,269.0
2004-02-01,February,2004,127.0
2004-03-01,March,2004,248.0
2004-04-01,April,2004,435.0
2004-05-01,May,2004,451.0
2004-06-01,June,2004,146.0
2004-07-01,July,2004,462.0
2004-08-01,August,2004,260.0
2004-09-01,September,2004,545.0
2004-10-01,October,2004,557.0
2004-11-01,November,2004,590.0
2004-12-01,December,2004,254.0
2005-01-01,January,2005,403.0
2005-02-01,February,2005,157.0
2005-03-01,March,2005,326.0
2005-04-01,April,2005,291.0
2005-05-01,May,2005,629.0
2005-06-01,June,2005,332.0
2005-07-01,July,2005,251.0
2005-08-01,August,2005,275.0
2005-09-01,September,2005,482.0
2005-10-01,October,2005,538.0
2005-11-01,November,2005,556.0
2005-12-01,December,2005,311.0
2006-01-01,January,2006,294.0
2006-02-01,February,2006,208.0
2006-03-01,March,2006,405.0
2006-04-01,April,2006,477.0
2006-05-01,May,2006,454.0
2006-06-01,June,2006,236.0
2006-07-01,July,2006,135.0
2006-08-01,August,2006,331.0
2006-09-01,September,2006,373.0
2006-10-01,October,2006,547.0
2006-11-01,November,2006,545.0
2006-12-01,December,2006,404.0
2007-01-01,January,2007,287.0
2007-02-01,February,2007,12.0
2007-03-01,March,2007,412.0
2007-04-01,April,2007,448.0
2007-05-01,May,2007,494.3
2007-06-01,June,2007,142.0
2007-07-01,July,2007,289.0
2007-08-01,August,2007,423.0
2007-09-01,September,2007,558.0
2007-10-01,October,2007,592.0
2007-11-01,November,2007,380.0
2007-12-01,December,2007,383.0
2008-01-01,January,2008,393.0
2008-02-01,February,2008,253.0
2008-03-01,March,2008,446.0
2008-04-01,April,2008,366.0
2008-05-01,May,2008,473.0
2008-06-01,June,2008,329.0
2008-07-01,July,2008,479.0
2008-08-01,August,2008,603.0
2008-09-01,September,2008,379.0
2008-10-01,October,2008,490.0
2008-11-01,November,2008,494.0
2008-12-01,December,2008,204.0
2009-01-01,January,2009,558.0
2009-02-01,February,2009,396.0
2009-03-01,March,2009,409.0
2009-04-01,April,2009,382.0
2009-05-01,May,2009,333.0
2009-06-01,June,2009,258.0
2009-07-01,July,2009,213.0
2009-08-01,August,2009,357.0
2009-09-01,September,2009,174.0
2009-10-01,October,2009,485.0
2009-11-01,November,2009,456.0
2009-12-01,December,2009,315.0
2010-01-01,January,2010,72.0
2010-02-01,February,2010,137.0
2010-03-01,March,2010,314.0
2010-04-01,April,2010,305.0
2010-05-01,May,2010,564.0
2010-06-01,June,2010,309.0
2010-07-01,July,2010,541.0
2010-08-01,August,2010,301.0
2010-09-01,September,2010,594.0
2010-10-01,October,2010,461.0
2010-11-01,November,2010,670.0
2010-12-01,December,2010,445.0
2011-01-01,January,2011,253.0
2011-02-01,February,2011,272.0
2011-03-01,March,2011,530.0
2011-04-01,April,2011,851.0
2011-05-01,May,2011,
2011-06-01,June,2011,
2011-07-01,July,2011,
2011-08-01,August,2011,
2011-09-01,September,2011,419.0
2011-10-01,October,2011,597.0
2011-11-01,November,2011,444.0
2011-12-01,December,2011,646.0
2012-01-01,January,2012,348.0
2012-02-01,February,2012,254.0
2012-03-01,March,2012,372.0
2012-04-01,April,2012,938.0
2012-05-01,May,2012,488.0
2012-06-01,June,2012,231.0
2012-07-01,July,2012,196.0
2012-08-01,August,2012,289.1
2012-09-01,September,2012,300.0
2012-10-01,October,2012,511.0
2012-11-01,November,2012,540.0
2012-12-01,December,2012,260.0
2013-01-01,January,2013,159.0
2013-02-01,February,2013,458.0
2013-03-01,March,2013,365.0
2013-04-01,April,2013,468.0
2013-05-01,May,2013,663.0
2013-06-01,June,2013,352.0
2013-07-01,July,2013,224.0
2013-08-01,August,2013,526.0
2013-09-01,September,2013,560.0
2013-10-01,October,2013,573.0
2013-11-01,November,2013,460.0
2013-12-01,December,2013,389.0
2014-01-01,January,2014,286.0
2014-02-01,February,2014,332.2
2014-03-01,March,2014,354.0
2014-04-01,April,2014,295.0
2014-05-01,May,2014,438.0
2014-06-01,June,2014,244.0
2014-07-01,July,2014,61.0
2014-08-01,August,2014,338.0
2014-09-01,September,2014,461.0
2014-10-01,October,2014,706.0
2014-11-01,November,2014,371.0
2014-12-01,December,2014,336.0
2015-01-01,January,2015,317.0
2015-02-01,February,2015,237.0
2015-03-01,March,2015,368.0
2015-04-01,April,2015,462.0
2015-05-01,May,2015,322.0
2015-06-01,June,2015,106.0
2015-07-01,July,2015,283.0
