Fecha,Mes,Año,23085220
2010-02-01,February,2010,137.0
2010-03-01,March,2010,354.0
2010-04-01,April,2010,441.6
2010-05-01,May,2010,539.5
2010-06-01,June,2010,355.0
2010-07-01,July,2010,590.4
2010-08-01,August,2010,518.1
2010-09-01,September,2010,459.5
2010-10-01,October,2010,705.9
2010-11-01,November,2010,595.2
2010-12-01,December,2010,371.8
2011-01-01,January,2011,188.6
2011-02-01,February,2011,433.6
2011-03-01,March,2011,719.9
2011-04-01,April,2011,848.7
2011-05-01,May,2011,444.4
2011-06-01,June,2011,437.4
2011-07-01,July,2011,526.3
2011-08-01,August,2011,465.7
2011-09-01,September,2011,456.3
2011-10-01,October,2011,668.9
2011-11-01,November,2011,658.0
2011-12-01,December,2011,480.3
2012-01-01,January,2012,259.5
2012-02-01,February,2012,191.7
2012-03-01,March,2012,419.3
2012-04-01,April,2012,1083.1
2012-05-01,May,2012,473.6
2012-06-01,June,2012,204.8
2012-07-01,July,2012,213.8
2012-08-01,August,2012,487.3
2012-09-01,September,2012,224.4
2012-10-01,October,2012,610.4
2012-11-01,November,2012,561.4
2012-12-01,December,2012,155.5
2013-01-01,January,2013,58.8
2013-02-01,February,2013,281.3
2013-03-01,March,2013,305.0
2013-04-01,April,2013,259.6
2013-05-01,May,2013,698.3
2013-06-01,June,2013,290.4
2013-07-01,July,2013,174.6
2013-08-01,August,2013,503.1
2013-09-01,September,2013,443.3
2013-10-01,October,2013,508.0
2013-11-01,November,2013,461.9
2013-12-01,December,2013,364.2
2014-01-01,January,2014,267.3
2014-02-01,February,2014,481.6
2014-03-01,March,2014,326.9
2014-04-01,April,2014,346.8
2014-05-01,May,2014,522.6
2014-06-01,June,2014,241.9
2014-07-01,July,2014,205.3
2014-08-01,August,2014,401.2
2014-09-01,September,2014,530.2
2014-10-01,October,2014,853.6
2014-11-01,November,2014,515.2
2014-12-01,December,2014,432.6
2015-01-01,January,2015,286.7
2015-02-01,February,2015,229.0
2015-03-01,March,2015,355.7
2015-04-01,April,2015,627.3
2015-05-01,May,2015,382.4
2015-06-01,June,2015,152.4
2015-07-01,July,2015,400.5
2015-08-01,August,2015,373.4
2015-09-01,September,2015,454.4
2015-10-01,October,2015,532.0
2015-11-01,November,2015,532.7
2015-12-01,December,2015,136.6
2016-01-01,January,2016,47.3
2016-02-01,February,2016,272.4
2016-03-01,March,2016,151.6
2016-04-01,April,2016,416.3
2016-05-01,May,2016,350.0
2016-06-01,June,2016,199.6
2016-07-01,July,2016,288.5
2016-08-01,August,2016,540.5
2016-09-01,September,2016,656.9
2016-10-01,October,2016,478.4
2016-11-01,November,2016,302.1
2016-12-01,December,2016,428.0
2017-01-01,January,2017,346.8
2017-02-01,February,2017,53.9
2017-03-01,March,2017,836.3
2017-04-01,April,2017,550.6
2017-05-01,May,2017,693.0
2017-06-01,June,2017,418.7
2017-07-01,July,2017,325.7
2017-08-01,August,2017,419.7
2017-09-01,September,2017,589.6
2017-10-01,October,2017,396.5
2017-11-01,November,2017,702.5
2017-12-01,December,2017,477.6
2018-01-01,January,2018,341.9
2018-02-01,February,2018,111.0
2018-03-01,March,2018,322.0
2018-04-01,April,2018,630.5
2018-05-01,May,2018,740.6
2018-06-01,June,2018,324.1
2018-07-01,July,2018,259.9
2018-08-01,August,2018,239.9
2018-09-01,September,2018,597.4
2018-10-01,October,2018,505.6
2018-11-01,November,2018,577.6
2018-12-01,December,2018,135.6
2019-01-01,January,2019,112.9
2019-02-01,February,2019,117.3
2019-03-01,March,2019,489.1
2019-04-01,April,2019,504.9
2019-05-01,May,2019,572.9
2019-06-01,June,2019,248.7
2019-07-01,July,2019,389.9
2019-08-01,August,2019,58.0
2019-09-01,September,2019,545.7
2019-10-01,October,2019,741.2
2019-11-01,November,2019,332.1
2019-12-01,December,2019,457.8
