Fecha,Mes,Año,23060260
2000-01-01,January,2000,104.4
2000-02-01,February,2000,228.5
2000-03-01,March,2000,218.4
2000-04-01,April,2000,228.0
2000-05-01,May,2000,165.7
2000-06-01,June,2000,58.8
2000-07-01,July,2000,85.5
2000-08-01,August,2000,84.0
2000-09-01,September,2000,173.8
2000-10-01,October,2000,145.3
2000-11-01,November,2000,197.8
2000-12-01,December,2000,79.9
2001-01-01,January,2001,184.5
2001-02-01,February,2001,161.6
2001-03-01,March,2001,345.8
2001-04-01,April,2001,40.6
2001-05-01,May,2001,161.3
2001-06-01,June,2001,150.1
2001-07-01,July,2001,31.9
2001-08-01,August,2001,0.0
2001-09-01,September,2001,211.8
2001-10-01,October,2001,175.5
2001-11-01,November,2001,241.1
2001-12-01,December,2001,165.9
2002-01-01,January,2002,70.5
2002-02-01,February,2002,119.0
2002-03-01,March,2002,216.6
2002-04-01,April,2002,476.5
2002-05-01,May,2002,90.6
2002-06-01,June,2002,41.4
2002-07-01,July,2002,82.9
2002-08-01,August,2002,54.8
2002-09-01,September,2002,77.2
2002-10-01,October,2002,203.1
2002-11-01,November,2002,50.0
2002-12-01,December,2002,292.3
2003-01-01,January,2003,98.4
2003-02-01,February,2003,84.4
2003-03-01,March,2003,47.8
2003-04-01,April,2003,197.5
2003-05-01,May,2003,38.5
2003-06-01,June,2003,102.9
2003-07-01,July,2003,27.9
2003-08-01,August,2003,41.7
2003-09-01,September,2003,129.8
2003-10-01,October,2003,167.7
2003-11-01,November,2003,287.8
2003-12-01,December,2003,100.1
2004-01-01,January,2004,207.6
2004-02-01,February,2004,159.8
2004-03-01,March,2004,188.1
2004-04-01,April,2004,306.1
2004-05-01,May,2004,233.6
2004-06-01,June,2004,2.5
2004-07-01,July,2004,50.9
2004-08-01,August,2004,13.7
2004-09-01,September,2004,86.7
2004-10-01,October,2004,246.5
2004-11-01,November,2004,248.1
2004-12-01,December,2004,54.8
2005-01-01,January,2005,127.4
2005-02-01,February,2005,240.6
2005-03-01,March,2005,288.6
2005-04-01,April,2005,146.0
2005-05-01,May,2005,175.9
2005-06-01,June,2005,25.3
2005-07-01,July,2005,95.0
2005-08-01,August,2005,93.0
2005-09-01,September,2005,33.9
2005-10-01,October,2005,318.5
2005-11-01,November,2005,173.4
2005-12-01,December,2005,105.8
2006-01-01,January,2006,132.8
2006-02-01,February,2006,83.2
2006-03-01,March,2006,329.4
2006-04-01,April,2006,240.4
2006-05-01,May,2006,285.9
2006-06-01,June,2006,71.3
2006-07-01,July,2006,39.4
2006-08-01,August,2006,95.7
2006-09-01,September,2006,53.2
2006-10-01,October,2006,169.8
2006-11-01,November,2006,390.7
2006-12-01,December,2006,206.9
2007-01-01,January,2007,91.0
2007-02-01,February,2007,3.1
2007-03-01,March,2007,164.9
2007-04-01,April,2007,348.6
2007-05-01,May,2007,193.0
2007-06-01,June,2007,27.9
2007-07-01,July,2007,121.9
2007-08-01,August,2007,63.8
2007-09-01,September,2007,52.4
2007-10-01,October,2007,267.0
2007-11-01,November,2007,205.1
2007-12-01,December,2007,132.4
2008-01-01,January,2008,195.2
2008-02-01,February,2008,242.8
2008-03-01,March,2008,171.9
2008-04-01,April,2008,137.6
2008-05-01,May,2008,316.5
2008-06-01,June,2008,79.3
2008-07-01,July,2008,83.4
2008-08-01,August,2008,213.6
2008-09-01,September,2008,117.4
2008-10-01,October,2008,216.5
2008-11-01,November,2008,241.7
2008-12-01,December,2008,109.2
2009-01-01,January,2009,195.4
2009-02-01,February,2009,170.9
2009-03-01,March,2009,241.2
2009-04-01,April,2009,223.1
2009-05-01,May,2009,129.5
2009-06-01,June,2009,96.9
2009-07-01,July,2009,14.2
2009-08-01,August,2009,23.2
2009-09-01,September,2009,23.2
2009-10-01,October,2009,299.1
2009-11-01,November,2009,213.1
2009-12-01,December,2009,221.4
2010-01-01,January,2010,24.5
2010-02-01,February,2010,173.9
2010-03-01,March,2010,72.9
2010-04-01,April,2010,188.8
2010-05-01,May,2010,288.7
2010-06-01,June,2010,75.0
2010-07-01,July,2010,185.1
2010-08-01,August,2010,47.7
2010-09-01,September,2010,117.3
2010-10-01,October,2010,176.2
2010-11-01,November,2010,309.8
2010-12-01,December,2010,124.6
2011-01-01,January,2011,115.1
2011-02-01,February,2011,356.1
2011-03-01,March,2011,324.9
2011-04-01,April,2011,598.8
2011-05-01,May,2011,209.3
2011-06-01,June,2011,72.5
2011-07-01,July,2011,48.2
2011-08-01,August,2011,89.8
2011-09-01,September,2011,62.4
2011-10-01,October,2011,288.1
2011-11-01,November,2011,431.9
2011-12-01,December,2011,178.2
2012-01-01,January,2012,270.1
2012-02-01,February,2012,233.7
2012-03-01,March,2012,163.4
2012-04-01,April,2012,219.4
2012-05-01,May,2012,99.1
2012-06-01,June,2012,62.5
2012-07-01,July,2012,27.6
2012-08-01,August,2012,28.9
2012-09-01,September,2012,44.3
2012-10-01,October,2012,290.9
2012-11-01,November,2012,180.0
2012-12-01,December,2012,24.4
2013-01-01,January,2013,60.9
2013-02-01,February,2013,227.3
2013-03-01,March,2013,207.8
2013-04-01,April,2013,278.9
2013-05-01,May,2013,268.9
2013-06-01,June,2013,51.1
2013-07-01,July,2013,17.3
2013-08-01,August,2013,71.5
2013-09-01,September,2013,61.4
2013-10-01,October,2013,
2013-11-01,November,2013,297.2
2013-12-01,December,2013,166.2
2014-01-01,January,2014,
2014-02-01,February,2014,217.1
2014-03-01,March,2014,158.7
2014-04-01,April,2014,146.4
2014-05-01,May,2014,198.0
2014-06-01,June,2014,28.6
2014-07-01,July,2014,27.0
2014-08-01,August,2014,6.6
2014-09-01,September,2014,109.0
2014-10-01,October,2014,197.2
2014-11-01,November,2014,102.5
2014-12-01,December,2014,185.9
2015-01-01,January,2015,130.0
2015-02-01,February,2015,208.7
2015-03-01,March,2015,177.1
2015-04-01,April,2015,140.9
2015-05-01,May,2015,80.8
2015-06-01,June,2015,21.8
2015-07-01,July,2015,16.8
2015-08-01,August,2015,7.8
2015-09-01,September,2015,65.3
2015-10-01,October,2015,150.1
2015-11-01,November,2015,205.4
2015-12-01,December,2015,1.0
2016-01-01,January,2016,169.4
2016-02-01,February,2016,147.6
