Fecha,Mes,Año,23180120
2000-01-01,January,2000,0.0
2000-02-01,February,2000,35.0
2000-03-01,March,2000,199.0
2000-04-01,April,2000,215.0
2000-05-01,May,2000,337.0
2000-06-01,June,2000,376.0
2000-07-01,July,2000,279.0
2000-08-01,August,2000,159.0
2000-09-01,September,2000,519.0
2000-10-01,October,2000,340.0
2000-11-01,November,2000,62.0
2000-12-01,December,2000,169.0
2001-01-01,January,2001,50.0
2001-02-01,February,2001,0.0
2001-03-01,March,2001,351.0
2001-04-01,April,2001,230.0
2001-05-01,May,2001,253.0
2001-06-01,June,2001,210.0
2001-07-01,July,2001,247.0
2001-08-01,August,2001,114.0
2001-09-01,September,2001,503.0
2001-10-01,October,2001,425.0
2001-11-01,November,2001,210.0
2001-12-01,December,2001,20.0
2002-01-01,January,2002,2.0
2002-02-01,February,2002,145.0
2002-03-01,March,2002,72.0
2002-04-01,April,2002,159.0
2002-05-01,May,2002,225.0
2002-06-01,June,2002,216.0
2002-07-01,July,2002,198.0
2002-08-01,August,2002,238.0
2002-09-01,September,2002,197.0
2002-10-01,October,2002,213.0
2002-11-01,November,2002,143.0
2002-12-01,December,2002,20.0
2003-01-01,January,2003,12.0
2003-02-01,February,2003,81.0
2003-03-01,March,2003,216.0
2003-04-01,April,2003,113.0
2003-05-01,May,2003,370.0
2003-06-01,June,2003,404.0
2003-07-01,July,2003,573.0
2003-08-01,August,2003,348.0
2003-09-01,September,2003,180.0
2003-10-01,October,2003,
2003-11-01,November,2003,278.5
2003-12-01,December,2003,88.4
2004-01-01,January,2004,0.0
2004-02-01,February,2004,70.0
2004-03-01,March,2004,41.0
2004-04-01,April,2004,214.0
2004-05-01,May,2004,171.0
2004-06-01,June,2004,90.0
2004-07-01,July,2004,548.0
2004-08-01,August,2004,147.0
2004-09-01,September,2004,165.0
2004-10-01,October,2004,327.0
2004-11-01,November,2004,179.0
2004-12-01,December,2004,52.0
2005-01-01,January,2005,
2005-02-01,February,2005,30.0
2005-03-01,March,2005,214.0
2005-04-01,April,2005,195.0
2005-05-01,May,2005,256.0
2005-06-01,June,2005,268.0
2005-07-01,July,2005,79.0
2005-08-01,August,2005,235.0
2005-09-01,September,2005,165.0
2005-10-01,October,2005,284.0
2005-11-01,November,2005,95.0
2005-12-01,December,2005,17.0
2006-01-01,January,2006,30.0
2006-02-01,February,2006,27.0
2006-03-01,March,2006,195.0
2006-04-01,April,2006,339.0
2006-05-01,May,2006,398.0
2006-06-01,June,2006,346.0
2006-07-01,July,2006,297.0
2006-08-01,August,2006,388.0
2006-09-01,September,2006,83.0
2006-10-01,October,2006,261.0
2006-11-01,November,2006,244.0
2006-12-01,December,2006,103.0
2007-01-01,January,2007,40.0
2007-02-01,February,2007,8.0
2007-03-01,March,2007,373.3
2007-04-01,April,2007,159.5
2007-05-01,May,2007,367.0
2007-06-01,June,2007,37.3
2007-07-01,July,2007,
2007-08-01,August,2007,
2007-09-01,September,2007,
2007-10-01,October,2007,
2007-11-01,November,2007,165.0
2007-12-01,December,2007,
2008-01-01,January,2008,7.7
2008-02-01,February,2008,14.5
2008-03-01,March,2008,156.3
2008-04-01,April,2008,306.1
2008-05-01,May,2008,485.0
2008-06-01,June,2008,284.8
2008-07-01,July,2008,
2008-08-01,August,2008,518.5
2008-09-01,September,2008,519.2
2008-10-01,October,2008,593.6
2008-11-01,November,2008,758.7
2008-12-01,December,2008,139.2
2009-01-01,January,2009,66.7
2009-02-01,February,2009,5.0
2009-03-01,March,2009,314.9
2009-04-01,April,2009,344.0
2009-05-01,May,2009,313.9
2009-06-01,June,2009,540.9
2009-07-01,July,2009,279.0
2009-08-01,August,2009,235.5
2009-09-01,September,2009,303.5
2009-10-01,October,2009,399.5
2009-11-01,November,2009,115.3
2009-12-01,December,2009,74.5
2010-01-01,January,2010,0.0
2010-02-01,February,2010,24.4
2010-03-01,March,2010,212.5
2010-04-01,April,2010,649.2
2010-05-01,May,2010,249.0
2010-06-01,June,2010,648.2
2010-07-01,July,2010,454.0
2010-08-01,August,2010,475.0
2010-09-01,September,2010,349.0
2010-10-01,October,2010,329.0
2010-11-01,November,2010,434.0
2010-12-01,December,2010,471.0
2011-01-01,January,2011,13.0
2011-02-01,February,2011,118.0
2011-03-01,March,2011,
2011-04-01,April,2011,
2011-05-01,May,2011,
2011-06-01,June,2011,
2011-07-01,July,2011,478.0
2011-08-01,August,2011,401.0
2011-09-01,September,2011,152.0
2011-10-01,October,2011,457.0
2011-11-01,November,2011,517.0
2011-12-01,December,2011,349.0
2012-01-01,January,2012,16.0
2012-02-01,February,2012,20.0
2012-03-01,March,2012,116.0
2012-04-01,April,2012,490.0
2012-05-01,May,2012,374.0
2012-06-01,June,2012,278.0
2012-07-01,July,2012,154.0
2012-08-01,August,2012,290.0
2012-09-01,September,2012,290.0
2012-10-01,October,2012,353.0
2012-11-01,November,2012,258.0
2012-12-01,December,2012,22.0
2013-01-01,January,2013,4.0
2013-02-01,February,2013,123.0
2013-03-01,March,2013,354.0
2013-04-01,April,2013,395.0
2013-05-01,May,2013,649.0
2013-06-01,June,2013,518.0
2013-07-01,July,2013,100.0
2013-08-01,August,2013,484.0
2013-09-01,September,2013,258.5
2013-10-01,October,2013,458.0
2013-11-01,November,2013,407.0
2013-12-01,December,2013,10.0
2014-01-01,January,2014,5.0
2014-02-01,February,2014,64.0
2014-03-01,March,2014,115.0
2014-04-01,April,2014,200.0
2014-05-01,May,2014,125.0
2014-06-01,June,2014,190.0
2014-07-01,July,2014,45.0
2014-08-01,August,2014,301.0
2014-09-01,September,2014,227.0
2014-10-01,October,2014,495.0
2014-11-01,November,2014,431.0
2014-12-01,December,2014,57.0
2015-01-01,January,2015,150.0
2015-02-01,February,2015,9.0
2015-03-01,March,2015,37.0
2015-04-01,April,2015,462.0
2015-05-01,May,2015,485.0
2015-06-01,June,2015,339.0
2015-07-01,July,2015,255.0
2015-08-01,August,2015,158.0
2015-09-01,September,2015,318.0
2015-10-01,October,2015,394.0
2015-11-01,November,2015,278.0
2015-12-01,December,2015,19.0
2016-01-01,January,2016,0.0
2016-02-01,February,2016,3.0
2016-03-01,March,2016,56.0
2016-04-01,April,2016,245.0
2016-05-01,May,2016,217.0
2016-06-01,June,2016,264.0
2016-07-01,July,2016,305.0
2016-08-01,August,2016,327.0
2016-09-01,September,2016,308.0
2016-10-01,October,2016,795.0
2016-11-01,November,2016,246.0
2016-12-01,December,2016,92.0
2017-01-01,January,2017,28.0
2017-02-01,February,2017,10.0
2017-03-01,March,2017,141.0
2017-04-01,April,2017,293.0
2017-05-01,May,2017,457.0
2017-06-01,June,2017,183.0
2017-07-01,July,2017,83.0
2017-08-01,August,2017,611.0
2017-09-01,September,2017,507.0
2017-10-01,October,2017,215.0
2017-11-01,November,2017,164.0
2017-12-01,December,2017,94.0
2018-01-01,January,2018,154.0
2018-02-01,February,2018,0.0
2018-03-01,March,2018,124.0
2018-04-01,April,2018,499.0
2018-05-01,May,2018,399.0
2018-06-01,June,2018,177.0
2018-07-01,July,2018,156.0
2018-08-01,August,2018,145.0
2018-09-01,September,2018,373.0
2018-10-01,October,2018,415.0
2018-11-01,November,2018,363.0
2018-12-01,December,2018,48.0
2019-01-01,January,2019,4.0
2019-02-01,February,2019,28.0
2019-03-01,March,2019,92.0
2019-04-01,April,2019,219.0
2019-05-01,May,2019,368.0
2019-06-01,June,2019,406.0
2019-07-01,July,2019,79.0
2019-08-01,August,2019,101.0
2019-09-01,September,2019,329.0
2019-10-01,October,2019,421.0
2019-11-01,November,2019,308.0
2019-12-01,December,2019,164.0
