Fecha,Mes,Año,23185010
2016-03-01,March,2016,43.6
2016-04-01,April,2016,197.1
2016-05-01,May,2016,150.5
2016-06-01,June,2016,200.8
2016-07-01,July,2016,159.3
2016-08-01,August,2016,290.1
2016-09-01,September,2016,244.4
2016-10-01,October,2016,403.3
2016-11-01,November,2016,228.3
2016-12-01,December,2016,100.1
2017-01-01,January,2017,29.1
2017-02-01,February,2017,0.0
2017-03-01,March,2017,317.0
2017-04-01,April,2017,477.4
2017-05-01,May,2017,194.9
2017-06-01,June,2017,401.7
2017-07-01,July,2017,132.1
2017-08-01,August,2017,271.0
2017-09-01,September,2017,314.3
2017-10-01,October,2017,243.9
2017-11-01,November,2017,260.8
2017-12-01,December,2017,210.7
2018-01-01,January,2018,137.1
2018-02-01,February,2018,0.0
2018-03-01,March,2018,205.6
2018-04-01,April,2018,118.1
2018-05-01,May,2018,393.2
2018-06-01,June,2018,107.6
2018-07-01,July,2018,199.4
2018-08-01,August,2018,153.5
2018-09-01,September,2018,
2018-10-01,October,2018,
2018-11-01,November,2018,
2018-12-01,December,2018,
2019-01-01,January,2019,
2019-02-01,February,2019,
2019-03-01,March,2019,83.6
2019-04-01,April,2019,262.0
2019-05-01,May,2019,407.1
2019-06-01,June,2019,88.9
2019-07-01,July,2019,134.7
2019-08-01,August,2019,129.5
2019-09-01,September,2019,280.0
2019-10-01,October,2019,389.9
2019-11-01,November,2019,299.7
2019-12-01,December,2019,160.2
