Fecha,Mes,Año,23155040
2000-01-01,January,2000,77.1
2000-02-01,February,2000,172.5
2000-03-01,March,2000,160.7
2000-04-01,April,2000,137.3
2000-05-01,May,2000,257.3
2000-06-01,June,2000,232.1
2000-07-01,July,2000,233.7
2000-08-01,August,2000,90.7
2000-09-01,September,2000,542.1
2000-10-01,October,2000,311.6
2000-11-01,November,2000,180.0
2000-12-01,December,2000,131.9
2001-01-01,January,2001,83.5
2001-02-01,February,2001,14.2
2001-03-01,March,2001,179.5
2001-04-01,April,2001,288.1
2001-05-01,May,2001,260.6
2001-06-01,June,2001,40.9
2001-07-01,July,2001,354.2
2001-08-01,August,2001,53.8
2001-09-01,September,2001,99.0
2001-10-01,October,2001,312.2
2001-11-01,November,2001,79.9
2001-12-01,December,2001,194.1
2002-01-01,January,2002,1.6
2002-02-01,February,2002,20.9
2002-03-01,March,2002,97.5
2002-04-01,April,2002,118.7
2002-05-01,May,2002,105.0
2002-06-01,June,2002,103.2
2002-07-01,July,2002,21.7
2002-08-01,August,2002,0.0
2002-09-01,September,2002,216.2
2002-10-01,October,2002,159.4
2002-11-01,November,2002,172.2
2002-12-01,December,2002,97.8
2003-01-01,January,2003,1.0
2003-02-01,February,2003,99.0
2003-03-01,March,2003,
2003-04-01,April,2003,
2003-05-01,May,2003,188.7
2003-06-01,June,2003,201.7
2003-07-01,July,2003,116.9
2003-08-01,August,2003,45.9
2003-09-01,September,2003,73.8
2003-10-01,October,2003,424.5
2003-11-01,November,2003,351.3
2003-12-01,December,2003,168.2
2004-01-01,January,2004,3.7
2004-02-01,February,2004,24.5
2004-03-01,March,2004,114.0
2004-04-01,April,2004,143.3
2004-05-01,May,2004,326.6
2004-06-01,June,2004,40.1
2004-07-01,July,2004,135.8
2004-08-01,August,2004,67.2
2004-09-01,September,2004,326.8
2004-10-01,October,2004,
2004-11-01,November,2004,169.8
2004-12-01,December,2004,
2005-01-01,January,2005,191.6
2005-02-01,February,2005,287.5
2005-03-01,March,2005,186.8
2005-04-01,April,2005,309.5
2005-05-01,May,2005,483.9
2005-06-01,June,2005,205.3
2005-07-01,July,2005,144.4
2005-08-01,August,2005,133.2
2005-09-01,September,2005,179.8
2005-10-01,October,2005,533.3
2005-11-01,November,2005,321.2
2005-12-01,December,2005,308.9
2006-01-01,January,2006,109.2
2006-02-01,February,2006,124.8
2006-03-01,March,2006,108.9
2006-04-01,April,2006,250.5
2006-05-01,May,2006,318.4
2006-06-01,June,2006,412.0
2006-07-01,July,2006,234.1
2006-08-01,August,2006,218.1
2006-09-01,September,2006,283.1
2006-10-01,October,2006,505.5
2006-11-01,November,2006,179.5
2006-12-01,December,2006,137.2
2007-01-01,January,2007,16.0
2007-02-01,February,2007,35.9
2007-03-01,March,2007,246.4
2007-04-01,April,2007,331.0
2007-05-01,May,2007,297.3
2007-06-01,June,2007,91.7
2007-07-01,July,2007,210.9
2007-08-01,August,2007,232.7
2007-09-01,September,2007,150.8
2007-10-01,October,2007,148.2
2007-11-01,November,2007,69.0
2007-12-01,December,2007,38.4
2008-01-01,January,2008,50.9
2008-02-01,February,2008,83.2
2008-03-01,March,2008,187.7
2008-04-01,April,2008,182.7
2008-05-01,May,2008,276.0
2008-06-01,June,2008,157.6
2008-07-01,July,2008,229.7
2008-08-01,August,2008,232.8
2008-09-01,September,2008,328.0
2008-10-01,October,2008,407.5
2008-11-01,November,2008,318.0
2008-12-01,December,2008,49.2
2009-01-01,January,2009,117.1
2009-02-01,February,2009,209.5
2009-03-01,March,2009,402.1
2009-04-01,April,2009,161.9
2009-05-01,May,2009,290.8
2009-06-01,June,2009,305.1
2009-07-01,July,2009,132.6
2009-08-01,August,2009,257.4
2009-09-01,September,2009,173.9
2009-10-01,October,2009,329.4
2009-11-01,November,2009,
2009-12-01,December,2009,
2010-01-01,January,2010,36.1
2010-02-01,February,2010,215.0
2010-03-01,March,2010,231.9
2010-04-01,April,2010,167.5
2010-05-01,May,2010,481.8
2010-06-01,June,2010,319.9
2010-07-01,July,2010,380.9
2010-08-01,August,2010,281.0
2010-09-01,September,2010,532.7
2010-10-01,October,2010,439.8
2010-11-01,November,2010,462.8
2010-12-01,December,2010,389.4
2011-01-01,January,2011,37.3
2011-02-01,February,2011,48.6
2011-03-01,March,2011,226.1
2011-04-01,April,2011,388.4
2011-05-01,May,2011,337.4
2011-06-01,June,2011,330.2
2011-07-01,July,2011,342.1
2011-08-01,August,2011,339.6
2011-09-01,September,2011,217.9
2011-10-01,October,2011,441.4
2011-11-01,November,2011,377.7
2011-12-01,December,2011,417.8
2012-01-01,January,2012,0.0
2012-02-01,February,2012,44.4
2012-03-01,March,2012,113.4
2012-04-01,April,2012,422.9
2012-05-01,May,2012,288.8
2012-06-01,June,2012,175.7
2012-07-01,July,2012,319.0
2012-08-01,August,2012,150.2
2012-09-01,September,2012,82.4
2012-10-01,October,2012,364.2
2012-11-01,November,2012,106.4
2012-12-01,December,2012,102.3
2013-01-01,January,2013,51.2
2013-02-01,February,2013,232.2
2013-03-01,March,2013,207.5
2013-04-01,April,2013,118.0
2013-05-01,May,2013,411.1
2013-06-01,June,2013,146.5
2013-07-01,July,2013,40.4
2013-08-01,August,2013,165.9
2013-09-01,September,2013,584.7
2013-10-01,October,2013,287.0
2013-11-01,November,2013,271.1
2013-12-01,December,2013,138.5
2014-01-01,January,2014,0.8
2014-02-01,February,2014,205.2
2014-03-01,March,2014,217.4
2014-04-01,April,2014,233.8
2014-05-01,May,2014,439.9
2014-06-01,June,2014,88.1
2014-07-01,July,2014,132.0
2014-08-01,August,2014,324.7
2014-09-01,September,2014,304.8
2014-10-01,October,2014,
2014-11-01,November,2014,
2014-12-01,December,2014,
2015-01-01,January,2015,85.8
2015-02-01,February,2015,124.5
2015-03-01,March,2015,66.9
2015-04-01,April,2015,
2015-05-01,May,2015,
2015-06-01,June,2015,
2015-07-01,July,2015,79.8
2015-08-01,August,2015,
2015-09-01,September,2015,
2015-10-01,October,2015,
2015-11-01,November,2015,
2015-12-01,December,2015,80.6
2016-01-01,January,2016,71.7
2016-02-01,February,2016,122.3
2016-03-01,March,2016,217.4
2016-04-01,April,2016,201.7
2016-05-01,May,2016,
2016-06-01,June,2016,
2016-07-01,July,2016,
2016-08-01,August,2016,125.4
2016-09-01,September,2016,268.4
2016-10-01,October,2016,341.8
2016-11-01,November,2016,332.1
2016-12-01,December,2016,129.9
2017-01-01,January,2017,62.0
2017-02-01,February,2017,29.2
2017-03-01,March,2017,418.7
2017-04-01,April,2017,269.3
2017-05-01,May,2017,290.5
2017-06-01,June,2017,270.4
2017-07-01,July,2017,151.2
2017-08-01,August,2017,149.6
2017-09-01,September,2017,278.8
2017-10-01,October,2017,251.7
2017-11-01,November,2017,354.4
2017-12-01,December,2017,203.7
2018-01-01,January,2018,62.5
2018-02-01,February,2018,0.0
2018-03-01,March,2018,110.5
2018-04-01,April,2018,321.4
2018-05-01,May,2018,359.5
2018-06-01,June,2018,195.6
2018-07-01,July,2018,143.8
2018-08-01,August,2018,86.1
2018-09-01,September,2018,311.1
2018-10-01,October,2018,190.1
2018-11-01,November,2018,229.3
2018-12-01,December,2018,6.6
2019-01-01,January,2019,65.3
2019-02-01,February,2019,125.9
2019-03-01,March,2019,228.6
2019-04-01,April,2019,171.2
2019-05-01,May,2019,354.2
2019-06-01,June,2019,150.4
2019-07-01,July,2019,105.0
2019-08-01,August,2019,59.9
2019-09-01,September,2019,188.0
2019-10-01,October,2019,446.5
2019-11-01,November,2019,
2019-12-01,December,2019,215.3
