Fecha,Mes,Año,23020090
2007-11-01,November,2007,132.0
2007-12-01,December,2007,162.0
2008-01-01,January,2008,50.0
2008-02-01,February,2008,158.0
2008-03-01,March,2008,180.0
2008-04-01,April,2008,114.0
2008-05-01,May,2008,316.0
2008-06-01,June,2008,227.0
2008-07-01,July,2008,240.0
2008-08-01,August,2008,310.0
2008-09-01,September,2008,144.0
2008-10-01,October,2008,283.0
2008-11-01,November,2008,194.0
2008-12-01,December,2008,165.0
2009-01-01,January,2009,144.0
2009-02-01,February,2009,121.0
2009-03-01,March,2009,173.0
2009-04-01,April,2009,203.0
2009-05-01,May,2009,153.0
2009-06-01,June,2009,277.0
2009-07-01,July,2009,71.0
2009-08-01,August,2009,177.0
2009-09-01,September,2009,73.0
2009-10-01,October,2009,146.0
2009-11-01,November,2009,80.0
2009-12-01,December,2009,48.0
2010-01-01,January,2010,9.0
2010-02-01,February,2010,98.0
2010-03-01,March,2010,237.0
2010-04-01,April,2010,124.0
2010-05-01,May,2010,241.0
2010-06-01,June,2010,271.0
2010-07-01,July,2010,264.0
2010-08-01,August,2010,123.0
2010-09-01,September,2010,301.0
2010-10-01,October,2010,185.0
2010-11-01,November,2010,342.0
2010-12-01,December,2010,183.0
2011-01-01,January,2011,89.0
2011-02-01,February,2011,102.0
2011-03-01,March,2011,211.0
2011-04-01,April,2011,295.0
2011-05-01,May,2011,186.0
2011-06-01,June,2011,170.0
2011-07-01,July,2011,170.0
2011-08-01,August,2011,108.0
2011-09-01,September,2011,146.0
2011-10-01,October,2011,178.0
2011-11-01,November,2011,240.0
2011-12-01,December,2011,206.0
2012-01-01,January,2012,160.0
2012-02-01,February,2012,127.0
2012-03-01,March,2012,97.0
2012-04-01,April,2012,274.0
2012-05-01,May,2012,221.0
2012-06-01,June,2012,211.0
2012-07-01,July,2012,73.0
2012-08-01,August,2012,114.0
2012-09-01,September,2012,43.0
2012-10-01,October,2012,190.0
2012-11-01,November,2012,174.0
2012-12-01,December,2012,97.0
2013-01-01,January,2013,61.0
2013-02-01,February,2013,134.0
2013-03-01,March,2013,157.0
2013-04-01,April,2013,135.0
2013-05-01,May,2013,346.0
2013-06-01,June,2013,158.0
2013-07-01,July,2013,80.0
2013-08-01,August,2013,170.0
2013-09-01,September,2013,226.0
2013-10-01,October,2013,214.0
2013-11-01,November,2013,167.0
2013-12-01,December,2013,141.0
2014-01-01,January,2014,38.0
2014-02-01,February,2014,93.0
2014-03-01,March,2014,114.0
2014-04-01,April,2014,177.0
2014-05-01,May,2014,222.0
2014-06-01,June,2014,162.0
2014-07-01,July,2014,85.0
2014-08-01,August,2014,93.0
2014-09-01,September,2014,243.0
2014-10-01,October,2014,187.0
2014-11-01,November,2014,89.0
2014-12-01,December,2014,53.0
2015-01-01,January,2015,91.0
2015-02-01,February,2015,78.0
2015-03-01,March,2015,153.0
2015-04-01,April,2015,160.0
2015-05-01,May,2015,153.0
2015-06-01,June,2015,88.0
2015-07-01,July,2015,115.0
2015-08-01,August,2015,38.0
2015-09-01,September,2015,73.0
2015-10-01,October,2015,120.0
2015-11-01,November,2015,98.0
2015-12-01,December,2015,6.0
2016-01-01,January,2016,30.0
2016-02-01,February,2016,87.0
2016-03-01,March,2016,150.0
2016-04-01,April,2016,168.0
2016-05-01,May,2016,161.0
2016-06-01,June,2016,141.0
2016-07-01,July,2016,165.0
2016-08-01,August,2016,78.0
2016-09-01,September,2016,228.0
2016-10-01,October,2016,208.0
2016-11-01,November,2016,198.0
2016-12-01,December,2016,217.0
2017-01-01,January,2017,136.0
2017-02-01,February,2017,93.0
2017-03-01,March,2017,311.0
2017-04-01,April,2017,118.0
2017-05-01,May,2017,386.0
2017-06-01,June,2017,216.0
2017-07-01,July,2017,37.0
2017-08-01,August,2017,169.0
2017-09-01,September,2017,207.0
2017-10-01,October,2017,225.0
2017-11-01,November,2017,125.0
2017-12-01,December,2017,75.0
2018-01-01,January,2018,193.0
2018-02-01,February,2018,97.0
2018-03-01,March,2018,145.0
2018-04-01,April,2018,218.0
2018-05-01,May,2018,385.0
2018-06-01,June,2018,146.0
2018-07-01,July,2018,190.0
2018-08-01,August,2018,131.0
2018-09-01,September,2018,223.0
2018-10-01,October,2018,240.0
2018-11-01,November,2018,180.0
2018-12-01,December,2018,27.0
2019-01-01,January,2019,64.0
2019-02-01,February,2019,174.0
2019-03-01,March,2019,142.0
2019-04-01,April,2019,135.0
2019-05-01,May,2019,248.0
2019-06-01,June,2019,100.0
2019-07-01,July,2019,155.0
2019-08-01,August,2019,27.0
2019-09-01,September,2019,180.0
2019-10-01,October,2019,290.0
2019-11-01,November,2019,102.0
2019-12-01,December,2019,98.0
