Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2013,53.47932399757962
Febrero,2010,79.93763035939173
Marzo,2016,116.38272291255531
Abril,2001,88.02654271424173
Mayo,2016,502.5449935958325
Junio,2000,182.93194017678294
Julio,2016,230.5131615484435
Agosto,2014,135.87064614297077
Septiembre,2000,371.3789937217408
Octubre,2008,237.08525338350196
Noviembre,2018,99.93029149309399
Diciembre,2017,68.23734111336859
