Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2000,73.05991845198382
Febrero,2015,174.49156462419606
Marzo,2015,209.44130711251782
Abril,2018,115.61237060471558
Mayo,2011,87.97337144462143
Junio,2011,107.95611608426819
Julio,2010,56.785607082404006
Agosto,2008,158.57630231710436
Septiembre,2012,91.086900935195
Octubre,2003,129.0211223017379
Noviembre,2003,116.35379720920153
Diciembre,2011,63.599717635641554
