Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2017,30.261453295497155
Febrero,2010,56.92494172064641
Marzo,2005,75.38828063527421
Abril,2009,108.00208331323988
Mayo,2000,138.80461125360048
Junio,2012,190.19509359174765
Julio,2002,180.7596416217284
Agosto,2002,231.85954377427657
Septiembre,2008,235.43059197216414
Octubre,2001,199.38272799373127
Noviembre,2011,248.93990238609797
Diciembre,2001,112.99596846298938
