Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2014,170.92264621158157
Febrero,2018,147.74732811229552
Marzo,2011,148.81621887415363
Abril,2016,173.52361993823942
Mayo,2016,209.73975319794775
Junio,2011,208.04445214357662
Julio,2011,118.95596375399967
Agosto,2013,169.7551495032752
Septiembre,2000,238.0439962241871
Octubre,2001,144.43425015963322
Noviembre,2013,162.77173196283044
Diciembre,2017,164.9331930267581
