Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2004,227.66687103455942
Febrero,2007,312.05579842927665
Marzo,2018,359.32326835902313
Abril,2018,301.5196480025455
Mayo,2018,383.58765638583697
Junio,2018,273.08465797450543
Julio,2011,427.4061690398647
Agosto,2018,290.4969144536965
Septiembre,2000,313.4620360208167
Octubre,2014,242.70635415873375
Noviembre,2012,303.65709694385697
Diciembre,2013,364.4142515017462
