Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2006,60.681855846088155
Febrero,2010,54.015115886865125
Marzo,2005,125.81791690488964
Abril,2018,196.42355550670274
Mayo,2017,213.24634945422997
Junio,2017,170.22548695362107
Julio,2012,157.98803682627297
Agosto,2002,176.36943176200356
Septiembre,2011,191.62473485020146
Octubre,2001,123.20734556023842
Noviembre,2011,125.27483315844687
Diciembre,2000,106.53594685356786
