Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2004,169.43011145208703
Febrero,2001,193.0024806979319
Marzo,2018,194.28952053436555
Abril,2001,258.2285836016008
Mayo,2003,132.69945412472498
Junio,2007,103.43740498485069
Julio,2010,139.2357555959088
Agosto,2006,176.426225219084
Septiembre,2011,199.8000602685929
Octubre,2009,293.12615117044754
Noviembre,2002,288.74888949790693
Diciembre,2007,308.8607501771632
