Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2009,82.34181315245972
Febrero,2000,103.58957354952176
Marzo,2000,130.54279001841343
Abril,2007,383.26785900836313
Mayo,2000,660.8314619048138
Junio,2006,541.4087896153046
Julio,2013,207.76158469002812
Agosto,2002,302.44997857015017
Septiembre,2006,820.9022525087756
Octubre,2007,829.7918952543952
Noviembre,2007,447.1211742576764
Diciembre,2003,237.09955619200485
